;TimeOfDay;HeadwayTime_L1;LinkTravelTime_L1;HeadwayTime_L2;LinkTravelTime_L2;HeadwayTime_L3;LinkTravelTime_L3;DayType_1;DayType_2;DayType_3;LinkRef_200:10427->200:1183;LinkRef_200:1183->200:2673;LinkRef_200:1188->200:1190;LinkRef_200:1190->200:1192;LinkRef_200:1192->200:1193;LinkRef_200:2673->200:2675;LinkRef_200:2675->200:1188;LinkTravelTime
437081;19;1077.0;58.0;1573.0;72.0;2468.0;46.0;0;0;1;0;0;0;0;0;0;1;39.0
437082;19;1052.0;87.0;1559.0;76.0;2463.0;67.0;0;0;1;0;0;1;0;0;0;0;62.0
437083;19;1057.0;112.0;1501.0;197.0;2416.0;170.0;0;0;1;0;0;0;1;0;0;0;139.0
437084;19;1086.0;43.0;1514.0;59.0;2445.0;43.0;0;0;1;0;0;0;0;1;0;0;53.0
437123;20;556.0;72.0;1654.0;69.0;2124.0;95.0;0;0;1;1;0;0;0;0;0;0;59.0
437124;20;550.0;63.0;1669.0;57.0;2132.0;64.0;0;0;1;0;1;0;0;0;0;0;52.0
437125;20;548.0;63.0;1647.0;64.0;2134.0;59.0;0;0;1;0;0;0;0;0;1;0;61.0
437126;20;554.0;39.0;1631.0;58.0;2127.0;72.0;0;0;1;0;0;0;0;0;0;1;41.0
437127;20;619.0;62.0;1671.0;87.0;2178.0;76.0;0;0;1;0;0;1;0;0;0;0;127.0
437128;20;629.0;139.0;1686.0;112.0;2130.0;197.0;0;0;1;0;0;0;1;0;0;0;149.0
437129;20;605.0;53.0;1691.0;43.0;2119.0;59.0;0;0;1;0;0;0;0;1;0;0;48.0
437168;20;799.0;59.0;1355.0;72.0;2453.0;69.0;0;0;1;1;0;0;0;0;0;0;42.0
437169;20;843.0;52.0;1393.0;63.0;2512.0;57.0;0;0;1;0;1;0;0;0;0;0;90.0
437170;20;859.0;61.0;1407.0;63.0;2506.0;64.0;0;0;1;0;0;0;0;0;1;0;56.0
437171;20;865.0;41.0;1419.0;39.0;2496.0;58.0;0;0;1;0;0;0;0;0;0;1;46.0
437172;20;807.0;127.0;1426.0;62.0;2478.0;87.0;0;0;1;0;0;1;0;0;0;0;69.0
437173;20;811.0;149.0;1440.0;139.0;2497.0;112.0;0;0;1;0;0;0;1;0;0;0;153.0
437174;20;826.0;48.0;1431.0;53.0;2517.0;43.0;0;0;1;0;0;0;0;1;0;0;50.0
437214;20;530.0;90.0;1373.0;52.0;1923.0;63.0;0;0;1;0;1;0;0;0;0;0;46.0
437215;20;529.0;56.0;1388.0;61.0;1936.0;63.0;0;0;1;0;0;0;0;0;1;0;76.0
437216;20;530.0;46.0;1395.0;41.0;1949.0;39.0;0;0;1;0;0;0;0;0;0;1;72.0
437217;20;546.0;69.0;1353.0;127.0;1972.0;62.0;0;0;1;0;0;1;0;0;0;0;85.0
